sentence	label
peanut-free zones on full flights could be handled by the flight staff moving people who want to eat peanuts around the cabin;	unverifiable
however, people are sometimes resistant to being reseated and it puts a burden on the flight crew.	unverifiable
as i write this, i think dot is going to have to go with an all or none policy on peanuts.	unverifiable
"it's too difficult to communicate to other passengers with different dietary restrictions who might pack peanuts with a ""sometimes"" policy."	unverifiable
yes, there should be a uniform federal time limit on tarmac delay.	unverifiable
"this should apply to all planes that take off or land from us airports: all us flights, foreign flights, and even ""flyover"" planes that make an emergency landing."	unverifiable
it should apply even to flights of fewer than 30 passengers.	unverifiable
to me, having contingency plans is not as important as a strong penalty for delaying passengers;	unverifiable
i think that is enough of an incentive or deterrent.	unverifiable
i strongly support plans that would allow delayed international passengers to deplane when the delay is sufficiently long.	unverifiable
my husband and i have always been big air travelers.	experiential
3 yrs ago we found out that my son  had a peanut allergy.	experiential
"after blood tests confirmed the allergy, we took steps to make air travel ""safer""."	unverifiable
some flights were still taken without many problems	unverifiable
while others were the cause of us no longer flying together as a family or taking cross country trips.	experiential
"another commenter mentioned how swa gave them a ""peanut free"" flight after they told people they had an allergy."	non-experiential
while this is a nice idea,	unverifiable
it's not really possible.	unverifiable
even if peanuts aren't served on that flight, they have been served on that plane already.	non-experiential
after telling 3 different people that our child was severely allergic, the ground 'near' us had peanuts all over it and sent my son into an asthmatic reaction.	unverifiable
thankfully he did not at the time go into full anaphylactic shock,	experiential
but since then his iga levels in his blood have continued to go up.	experiential
this means it is very likely that he would have a more severe reaction to exposure the next time.	unverifiable
we stopped flying about a year and a half ago.	experiential
i think it is reasonable to say that if the food you are eating in an enclosed space with recycled air is going to kill a child, you can fore-go eating it for a few hours.	unverifiable
